,dt,Bonete_level,Manuel_Díaz_level,Cuñapirú_level,Mazangano_level,Coelho_level,Paso_de_las_Toscas_level,Aguiar_level,Laguna_I_level,Laguna_II_level,Pereira_level,San_Gregorio_level,Paso_de_los_Toros_level,Salsipuedes_level,Sarandi_del_Yi_level,Durazno_level,Polanco_level,Lugo_level,Mercedes_level,Villa_Soriano_level,dt,Bonete_precipitation,Manuel_Diaz_precipitation,Cuñapirú_precipitation,Mazagano_precipitation,Coelho_precipitation,Paso_de_las_Toscas_precipitation,Aguiar_precipitation,Laguna_I_precipitation,Laguna_II_precipitation,Pereira_precipitation,San_Gregorio_precipitation,Paso_de_los_toros_precipitation,Salsipuedes_precipitation,Sarandi_del_Yi_precipitation,Polanco_precipitation,Durazno_precipitation,Paso_de_Lugo_precipitation,Mercedes_precipitation,Villa_Soriano_precipitation
74,16/03/2015 07:00,78.63,0.81,0.88,1.11,1.64,0.56,1.83,2.45,2.86,1.92,8.95,7.78,1.61,1.1125,0.0,1.68,1.34,2.0,1.7,2015-03-16 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,17/03/2015 07:00,78.56,0.75,0.84,1.08,1.6,0.53,1.79,2.1,2.52,1.92,8.79,7.74,1.66,1.1125000000000003,0.0,1.68,1.32,1.9,1.4,2015-03-17 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,18/03/2015 07:00,78.5,0.69,0.82,1.05,1.57,0.51,1.74,1.93,2.37,1.87,8.71,7.82,1.64,1.11,0.0,1.68,1.3,1.98,1.3,2015-03-18 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,19/03/2015 07:00,78.44,0.64,0.79,1.03,1.55,0.49,1.69,1.84,2.26,1.85,8.61,7.48,1.56,1.0375,0.0,1.66,1.28,2.05,1.4,2015-03-19 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,20/03/2015 07:00,78.4,0.6,0.77,1.01,1.54,0.47,1.66,1.75,2.19,1.82,8.6,7.7,1.47,1.0474999999999999,0.0,1.58,1.27,2.05,1.25,2015-03-20 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,21/03/2015 07:00,78.25,0.66,0.79,1.0,1.53,0.46,1.63,1.71,2.18,1.79,8.58,7.58,1.49,1.01,0.0,1.65,1.25,2.0,1.75,2015-03-21 07:00:00,0.0,10.0,5.0,0.0,5.0,0.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,22/03/2015 07:00,78.24,0.97,0.79,0.97,1.51,0.44,1.6,1.66,2.07,1.76,8.44,7.6,1.62,1.0,0.0,1.7,1.24,2.16,2.4,2015-03-22 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,23/03/2015 07:00,78.15,0.79,0.77,0.96,1.5,0.44,1.57,1.63,2.01,1.74,8.4,7.65,1.8,0.9674999999999999,0.0,1.76,1.22,1.98,2.15,2015-03-23 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,24/03/2015 07:00,78.11,0.69,0.74,0.93,1.49,0.43,1.55,1.62,1.98,1.72,8.36,8.0,1.82,1.045,0.0,1.72,1.22,1.65,1.7,2015-03-24 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,25/03/2015 07:00,78.05,0.61,0.72,0.93,1.48,0.42,1.52,1.66,1.98,1.71,8.21,8.05,1.85,1.0150000000000001,0.0,1.64,1.21,1.54,1.75,2015-03-25 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,26/03/2015 07:00,77.96,0.56,0.72,0.92,1.47,0.41,1.51,1.65,1.98,1.69,8.2,7.95,1.86,1.0375,0.0,1.68,1.24,1.53,1.6,2015-03-26 07:00:00,2.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,12.0,8.0,8.0,14.0
85,27/03/2015 07:00,77.9,0.52,0.71,0.9,1.48,0.4,1.49,1.61,1.92,1.67,8.15,7.98,1.83,1.0075,0.0,1.7,1.26,1.7,1.75,2015-03-27 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,28/03/2015 07:00,77.88,0.5,0.7,0.89,1.48,0.4,1.47,1.58,1.87,1.66,8.07,7.96,1.83,1.045,0.0,1.69,1.28,1.48,1.35,2015-03-28 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,29/03/2015 07:00,77.8,0.48,0.7,0.87,1.47,0.39,1.44,1.56,1.83,1.64,7.98,7.9,1.88,1.0950000000000002,0.0,1.63,1.28,1.0,1.3,2015-03-29 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,30/03/2015 07:00,77.71,0.47,0.7,0.86,1.46,0.39,1.41,1.54,1.79,1.63,7.94,8.05,1.91,1.0950000000000002,0.0,1.53,1.28,0.85,1.05,2015-03-30 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,31/03/2015 07:00,77.63,0.46,0.7,0.87,1.46,0.39,1.4,1.52,1.77,1.61,7.89,8.0,1.86,1.0925,0.0,1.52,1.27,1.33,1.05,2015-03-31 07:00:00,0.0,0.0,0.0,2.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,01/04/2015 07:00,77.56,0.44,0.7,0.87,1.45,0.38,1.41,1.51,1.74,1.6,7.8,8.05,1.9,1.0950000000000002,0.0,1.58,1.26,0.6,1.36,2015-04-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,02/04/2015 07:00,77.5,0.43,0.69,0.89,1.45,0.37,1.41,1.5,1.72,1.6,7.73,8.05,1.92,1.1,0.0,1.59,1.25,1.23,1.05,2015-04-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,03/04/2015 07:00,77.44,0.41,0.69,0.9,1.44,0.38,1.44,1.49,1.71,1.59,7.66,8.05,1.9,1.1,0.0,1.52,1.24,1.2,1.0,2015-04-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,04/04/2015 07:00,77.38,0.4,0.69,0.91,1.44,0.37,1.45,1.48,1.69,1.59,7.6,8.02,1.83,1.0975000000000001,0.0,1.49,1.24,1.9,1.05,2015-04-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,05/04/2015 07:00,77.31,0.39,0.69,0.93,1.43,0.37,1.46,1.47,1.68,1.59,7.54,7.95,1.86,1.09,0.0,1.47,1.24,1.8,1.7,2015-04-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,06/04/2015 07:00,77.21,0.38,0.69,0.93,1.42,0.37,1.47,1.46,1.66,1.58,7.46,8.11,1.99,1.105,0.0,1.61,1.22,1.68,2.32,2015-04-06 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,07/04/2015 07:00,77.18,0.37,0.69,0.91,1.41,0.36,1.47,1.45,1.65,1.58,7.39,8.15,2.03,1.0699999999999998,0.0,1.6,1.21,1.7,1.75,2015-04-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,08/04/2015 07:00,77.11,0.36,0.68,0.88,1.4,0.36,1.45,1.44,1.64,1.59,7.29,8.15,1.96,1.07,0.0,1.58,1.2,1.3,1.45,2015-04-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,09/04/2015 07:00,77.03,0.38,0.68,0.87,1.41,0.35,1.41,1.43,1.6225,1.58,7.22,8.15,2.02,1.0825,0.0,1.56,1.19,0.81,1.2,2015-04-09 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,10/04/2015 07:00,76.94,0.38,0.7,0.86,1.41,0.35,1.39,1.43,1.62,1.57,7.15,8.16,1.99,1.0825,0.0,1.55,1.18,0.95,1.0,2015-04-10 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,11/04/2015 07:00,76.86,0.36,0.71,0.87,1.4,0.34,1.39,1.42,1.62,1.56,7.11,8.12,1.96,1.0675,0.0,1.49,1.19,0.97,1.35,2015-04-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,20.0
101,12/04/2015 07:00,76.81,0.35,0.71,0.87,1.39,0.34,1.39,1.42,1.61,1.55,7.01,8.1,1.9,1.07,0.0,1.53,1.24,1.0,1.7,2015-04-12 07:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,4.0,10.0,12.0,16.0
102,13/04/2015 07:00,76.75,0.35,0.7,0.86,1.38,0.34,1.39,1.42,1.61,1.53,6.92,8.0,1.83,1.0675,0.0,1.52,1.25,1.15,1.25,2015-04-13 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,14/04/2015 07:00,76.68,0.34,0.69,0.84,1.38,0.33,1.37,1.42,1.6,1.53,6.85,7.93,1.75,0.9375,0.0,1.47,1.24,0.35,0.8,2015-04-14 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,15/04/2015 07:00,76.56,0.33,0.67,0.82,1.37,0.33,1.35,1.42,1.6,1.53,6.79,7.8,1.67,0.935,0.0,1.46,1.24,0.85,1.45,2015-04-15 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,16/04/2015 07:00,76.53,0.33,0.67,0.81,1.36,0.32,1.32,1.41,1.59,1.52,6.7,7.8,1.68,1.0574999999999999,0.0,1.48,1.24,1.6,2.0,2015-04-16 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,17/04/2015 07:00,76.4,0.32,0.66,0.79,1.35,0.33,1.29,1.4,1.58,1.51,6.66,7.85,1.66,0.88,0.0,1.43,1.25,1.2,1.5,2015-04-17 07:00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,8.0,25.0,33.0,34.0
107,18/04/2015 07:00,76.38,0.41,0.68,0.78,1.35,0.34,1.27,1.42,1.59,1.51,6.6,7.74,1.66,1.0375,0.0,1.52,1.4024999999999999,0.78,0.85,2015-04-18 07:00:00,19.0,15.0,16.0,5.0,10.0,6.0,3.0,19.25,14.0,19.0,26.0,23.0,24.0,20.0,26.0,26.0,28.0,7.0,14.0
108,19/04/2015 07:00,76.4,0.47,0.66,0.76,1.34,0.35,1.25,1.41,1.58,1.49,6.6,7.65,1.62,0.9450000000000001,0.0,1.5,1.43,0.75,0.75,2015-04-19 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,20/04/2015 07:00,76.4,0.5,0.67,0.74,1.34,0.34,1.24,1.41,1.58,1.48,6.62,7.63,1.63,0.905,0.0,1.51,1.46,0.55,0.9,2015-04-20 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,21/04/2015 07:00,76.4,0.45,0.66,0.74,1.33,0.34,1.22,1.41,1.58,1.47,6.59,7.65,1.61,0.9650000000000001,0.0,1.59,1.42,1.2,1.53,2015-04-21 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,22/04/2015 07:00,76.38,0.41,0.66,0.73,1.33,0.34,1.2,1.42,1.57,1.46,6.58,7.67,1.61,0.9650000000000001,0.0,1.63,1.4,1.45,1.5,2015-04-22 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,23/04/2015 07:00,76.38,0.38,0.66,0.72,1.33,0.34,1.19,1.43,1.58,1.4575,6.58,7.6,1.6,0.7725,0.0,1.63,1.38,0.75,1.15,2015-04-23 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,24/04/2015 07:00,76.38,0.35,0.64,0.71,1.33,0.34,1.12,1.44,1.59,1.43,6.58,7.61,1.59,0.6225,0.0,1.62,1.355,0.4,1.0,2015-04-24 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,25/04/2015 07:00,76.38,0.34,0.65,0.71,1.32,0.34,1.11,1.44,1.59,1.4775,6.6,7.59,1.59,0.7725,0.0,1.63,1.34,0.58,1.05,2015-04-25 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,26/04/2015 07:00,76.38,0.32,0.65,0.7,1.32,0.34,1.1,1.44,1.59,1.455,6.58,7.6,1.58,0.7725,0.0,1.6,1.32,0.5,1.05,2015-04-26 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,27/04/2015 07:00,76.38,0.32,0.65,0.69,1.31,0.34,1.11,1.44,1.58,1.4500000000000002,6.57,7.6,1.59,0.6225,0.0,1.57,1.3,0.45,0.9,2015-04-27 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,28/04/2015 07:00,76.34,0.31,0.65,0.69,1.31,0.34,1.1,1.41,1.57,1.41,6.57,7.55,1.53,0.9650000000000001,0.0,1.54,1.29,0.9,1.5,2015-04-28 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,29/04/2015 07:00,76.4,0.31,0.64,0.68,1.31,0.34,1.08,1.4,1.55,1.42,6.52,7.55,1.51,0.51,0.0,1.44,1.28,1.0,1.45,2015-04-29 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,30/04/2015 07:00,76.38,0.31,0.64,0.68,1.3,0.33,1.07,1.39,1.54,1.4,6.52,7.6,1.52,0.51,0.0,1.42,1.2,0.35,0.8,2015-04-30 07:00:00,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,5.0,2.0,2.0,4.0
120,01/05/2015 07:00,76.38,0.31,0.64,0.67,1.3,0.33,1.06,1.38,1.53,1.4,6.56,7.6,1.51,0.51,0.0,1.39,1.2,0.1,0.5,2015-05-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,02/05/2015 07:00,76.4,0.32,0.64,0.67,1.3,0.33,1.05,1.37,1.53,1.36,6.48,7.58,1.56,0.51,0.0,1.3,1.23,0.2,0.7,2015-05-02 07:00:00,12.0,8.0,4.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,14.0,30.0,20.0,7.0,15.0,21.0,22.0,28.0,47.0
122,03/05/2015 07:00,76.36,1.44,0.95,0.69,1.36,0.38,1.08,1.44,1.58,1.42,6.63,7.63,1.62,0.52,0.0,1.36,1.44,0.35,0.75,2015-05-03 07:00:00,24.0,60.0,55.0,48.0,42.0,37.0,30.0,10.0,65.0,25.0,28.0,38.0,30.0,18.0,17.0,15.0,11.0,5.0,19.0
123,04/05/2015 07:00,76.36,2.36,1.18,0.7,1.36,0.39,1.08,1.46,1.6,1.4,6.61,7.63,1.61,0.52,0.0,1.48,1.46,0.8,1.25,2015-05-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,05/05/2015 07:00,76.38,2.38,0.91,0.71,1.57,0.39,1.09,1.51,1.61,1.4,6.57,7.67,1.6,0.52,0.0,1.54,1.48,0.8,1.25,2015-05-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,06/05/2015 07:00,76.36,1.72,0.89,0.71,1.72,0.39,1.1,1.85,1.89,1.41,6.55,7.63,1.64,1.2425,0.0,1.55,1.45,1.05,1.5,2015-05-06 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,07/05/2015 07:00,76.38,1.31,0.93,0.72,1.63,0.41,1.1,2.11,2.25,1.4,6.59,7.63,1.64,1.2075,0.0,1.62,1.43,1.6,2.0,2015-05-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,08/05/2015 07:00,76.4,1.01,0.96,0.74,1.54,0.42,1.12,2.19,2.35,1.38,6.55,7.65,1.61,1.2850000000000001,0.0,1.58,1.41,0.9,1.45,2015-05-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,09/05/2015 07:00,76.38,0.81,0.93,0.82,1.53,0.43,1.14,2.15,2.34,1.39,6.55,7.64,1.63,1.2675,0.0,1.5,1.38,0.58,1.35,2015-05-09 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,10/05/2015 07:00,76.38,0.7,0.9,0.87,1.55,0.44,1.25,2.04,2.26,1.39,6.57,7.63,1.63,1.24,0.0,1.48,1.36,0.83,1.45,2015-05-10 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0
130,11/05/2015 07:00,76.38,0.75,0.89,0.88,1.54,0.46,1.34,1.93,2.16,1.4,6.57,7.64,1.63,1.24,0.0,1.49,1.34,0.83,1.45,2015-05-11 07:00:00,1.0,18.0,20.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,2.0,3.0,0.0
131,12/05/2015 07:00,76.4,1.01,0.83,0.86,1.53,0.47,1.35,1.85,2.06,1.45,6.57,7.65,1.62,1.26,0.0,1.49,1.32,0.5,1.0,2015-05-12 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,13/05/2015 07:00,76.4,1.23,0.8,0.84,1.52,0.48,1.31,1.82,2.01,1.49,6.57,7.65,1.62,1.26,0.0,1.47,1.31,0.4,0.85,2015-05-13 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,14/05/2015 07:00,76.4,1.15,0.81,0.82,1.54,0.48,1.28,1.79,1.98,1.49,6.59,7.64,1.62,1.26,0.0,1.42,1.3,0.35,0.8,2015-05-14 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,15/05/2015 07:00,76.4,1.0,0.85,0.81,1.53,0.47,1.25,1.85,2.01,1.475,6.6,7.63,1.61,1.2349999999999999,0.0,1.38,1.29,0.35,0.9,2015-05-15 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,16/05/2015 07:00,76.43,0.85,0.87,0.85,1.5,0.47,1.24,1.91,2.08,1.47,6.6,7.64,1.63,1.2349999999999999,0.0,1.38,1.28,0.5,0.93,2015-05-16 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,17/05/2015 07:00,76.44,0.74,0.86,0.88,1.47,0.47,1.29,1.9,2.09,1.45,6.62,7.63,1.6,1.2449999999999999,0.0,1.36,1.27,0.65,1.05,2015-05-17 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,18/05/2015 07:00,76.44,0.68,0.83,0.91,1.47,0.47,1.35,1.86,2.06,1.45,6.6,7.62,1.61,1.18,0.0,1.39,1.26,0.5,0.85,2015-05-18 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,19/05/2015 07:00,76.44,0.62,0.79,0.91,1.47,0.47,1.39,1.81,2.0,1.46,6.59,7.62,1.61,1.08,0.0,1.37,1.26,0.67,1.09,2015-05-19 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,20/05/2015 07:00,76.44,0.59,0.77,0.88,1.47,0.47,1.37,1.74,1.93,1.5,6.61,7.62,1.61,1.0799999999999998,0.0,1.35,1.25,0.6,1.05,2015-05-20 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,21/05/2015 07:00,76.44,0.56,0.75,0.85,1.46,0.46,1.33,1.69,1.88,1.51,6.61,7.6,1.61,1.105,0.0,1.31,1.25,0.6,1.0,2015-05-21 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,22/05/2015 07:00,76.44,0.54,0.74,0.82,1.45,0.46,1.29,1.65,1.83,1.51,6.62,7.62,1.6,1.04,0.0,1.29,1.25,0.6,0.78,2015-05-22 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,23/05/2015 07:00,76.43,0.52,0.73,0.8,1.43,0.45,1.24,1.61,1.78,1.5,6.63,7.65,1.61,0.96,0.0,1.2,1.24,0.57,1.0,2015-05-23 07:00:00,5.0,1.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,17.0,4.0,1.0,5.0,7.0,17.0,0.0,0.0,0.0
143,24/05/2015 07:00,76.5,1.09,0.83,0.8,1.47,0.5,1.25,1.63,1.79,1.51,6.69,7.67,1.64,1.07,0.0,1.36,1.24,1.0,1.7,2015-05-24 07:00:00,17.0,21.0,24.0,37.0,24.0,35.0,31.0,0.0,27.0,50.0,25.0,16.0,30.0,20.0,10.0,5.0,0.0,0.0,0.0
144,25/05/2015 07:00,76.5,1.76,0.93,0.79,1.47,0.5,1.22,1.62,1.77,1.49,6.69,7.66,1.64,1.17,0.0,1.49,1.23,1.2,1.62,2015-05-25 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,26/05/2015 07:00,76.5,1.91,0.88,0.8,1.66,0.51,1.21,1.65,1.7650000000000001,1.5,6.69,7.66,1.64,1.21,0.0,1.54,1.22,0.8,1.3,2015-05-26 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,27/05/2015 07:00,76.5,1.59,0.85,0.8,1.7,0.51,1.22,1.78,1.88,1.52,6.7,7.64,1.64,1.27,0.0,1.54,1.22,0.88,1.45,2015-05-27 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,28/05/2015 07:00,76.49,1.32,0.88,0.8,1.64,0.51,1.23,2.01,2.11,1.5,6.7,7.64,1.64,1.32,0.0,1.57,1.21,1.2,1.37,2015-05-28 07:00:00,0.0,0.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
148,29/05/2015 07:00,76.5,1.09,0.86,0.81,1.56,0.5,1.24,2.13,2.27,1.48,6.7,7.66,1.62,1.28,0.0,1.56,1.21,0.6,1.0,2015-05-29 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
